gene_id	transcript_id	biotype
ENSMUSG00000038354	ENSMUST00000048427	protein_coding
ENSMUSG00000038192	ENSMUST00000048430	protein_coding
ENSMUSG00000039164	ENSMUST00000048431	protein_coding
ENSMUSG00000041577	ENSMUST00000048432	protein_coding
ENSMUSG00000074155	ENSMUST00000048444	protein_coding
ENSMUSG00000034845	ENSMUST00000048452	protein_coding
ENSMUSG00000040298	ENSMUST00000048453	protein_coding
ENSMUSG00000035513	ENSMUST00000048455	protein_coding
ENSMUSG00000055594	ENSMUST00000048459	protein_coding
ENSMUSG00000026621	ENSMUST00000048462	protein_coding
ENSMUSG00000035258	ENSMUST00000048471	protein_coding
ENSMUSG00000035932	ENSMUST00000048478	protein_coding
ENSMUSG00000036172	ENSMUST00000048479	protein_coding
ENSMUSG00000042041	ENSMUST00000048482	protein_coding
ENSMUSG00000042045	ENSMUST00000048485	protein_coding
ENSMUSG00000033860	ENSMUST00000048486	protein_coding
ENSMUSG00000025762	ENSMUST00000048490	protein_coding
ENSMUSG00000034032	ENSMUST00000048493	protein_coding
ENSMUSG00000040811	ENSMUST00000048502	protein_coding
ENSMUSG00000041762	ENSMUST00000048504	protein_coding_CDS_not_defined
ENSMUSG00000069830	ENSMUST00000048514	protein_coding
ENSMUSG00000035365	ENSMUST00000048518	protein_coding
ENSMUSG00000020590	ENSMUST00000048519	protein_coding
ENSMUSG00000042073	ENSMUST00000048527	protein_coding
ENSMUSG00000037933	ENSMUST00000048544	protein_coding
ENSMUSG00000040459	ENSMUST00000048545	protein_coding
ENSMUSG00000035528	ENSMUST00000048557	protein_coding
ENSMUSG00000042099	ENSMUST00000048560	protein_coding
ENSMUSG00000053490	ENSMUST00000048565	protein_coding
ENSMUSG00000042106	ENSMUST00000048568	protein_coding
ENSMUSG00000039377	ENSMUST00000048572	protein_coding
ENSMUSG00000041278	ENSMUST00000048578	protein_coding
ENSMUSG00000039032	ENSMUST00000048580	protein_coding
ENSMUSG00000019027	ENSMUST00000048603	protein_coding
ENSMUSG00000042138	ENSMUST00000048604	protein_coding
ENSMUSG00000036117	ENSMUST00000048605	protein_coding
ENSMUSG00000040467	ENSMUST00000048606	lncRNA
ENSMUSG00000038685	ENSMUST00000048608	protein_coding
ENSMUSG00000057715	ENSMUST00000048613	protein_coding
ENSMUSG00000115338	ENSMUST00000048615	protein_coding
ENSMUSG00000035383	ENSMUST00000048621	protein_coding
ENSMUSG00000042401	ENSMUST00000048630	protein_coding
ENSMUSG00000033256	ENSMUST00000048635	protein_coding
ENSMUSG00000033918	ENSMUST00000048642	protein_coding
ENSMUSG00000042179	ENSMUST00000048644	protein_coding
ENSMUSG00000037646	ENSMUST00000048646	protein_coding
ENSMUSG00000033882	ENSMUST00000048647	protein_coding
ENSMUSG00000034361	ENSMUST00000048653	protein_coding
ENSMUSG00000039384	ENSMUST00000048655	protein_coding
ENSMUSG00000042345	ENSMUST00000048656	protein_coding
ENSMUSG00000039367	ENSMUST00000048657	protein_coding
ENSMUSG00000042251	ENSMUST00000048660	protein_coding
ENSMUSG00000056608	ENSMUST00000048665	protein_coding
ENSMUSG00000042195	ENSMUST00000048670	protein_coding
ENSMUSG00000033343	ENSMUST00000048675	protein_coding
ENSMUSG00000042203	ENSMUST00000048677	protein_coding
ENSMUSG00000033105	ENSMUST00000048678	protein_coding
ENSMUSG00000038227	ENSMUST00000048680	protein_coding
ENSMUSG00000042210	ENSMUST00000048685	protein_coding
ENSMUSG00000107874	ENSMUST00000048686	protein_coding
ENSMUSG00000042712	ENSMUST00000048687	protein_coding
ENSMUSG00000042211	ENSMUST00000048688	protein_coding
ENSMUSG00000042256	ENSMUST00000048691	protein_coding
ENSMUSG00000036980	ENSMUST00000048698	protein_coding
ENSMUSG00000042167	ENSMUST00000048702	protein_coding
ENSMUSG00000040044	ENSMUST00000048706	protein_coding
ENSMUSG00000038236	ENSMUST00000048715	protein_coding
ENSMUSG00000037946	ENSMUST00000048716	protein_coding
ENSMUSG00000037022	ENSMUST00000048718	protein_coding
ENSMUSG00000039043	ENSMUST00000048731	protein_coding
ENSMUSG00000042254	ENSMUST00000048762	protein_coding
ENSMUSG00000028102	ENSMUST00000048766	protein_coding
ENSMUSG00000040666	ENSMUST00000048770	protein_coding
ENSMUSG00000025607	ENSMUST00000048774	protein_coding
ENSMUSG00000042262	ENSMUST00000048777	protein_coding
ENSMUSG00000040618	ENSMUST00000048781	protein_coding
ENSMUSG00000042265	ENSMUST00000048782	protein_coding
ENSMUSG00000042269	ENSMUST00000048786	protein_coding
ENSMUSG00000036208	ENSMUST00000048788	protein_coding
ENSMUSG00000033361	ENSMUST00000048790	protein_coding
ENSMUSG00000039195	ENSMUST00000048792	protein_coding
ENSMUSG00000038253	ENSMUST00000048794	protein_coding
ENSMUSG00000037145	ENSMUST00000048801	protein_coding
ENSMUSG00000040599	ENSMUST00000048807	protein_coding
ENSMUSG00000073643	ENSMUST00000048820	protein_coding
ENSMUSG00000042293	ENSMUST00000048824	protein_coding
ENSMUSG00000054967	ENSMUST00000048854	protein_coding
ENSMUSG00000039395	ENSMUST00000048860	protein_coding
ENSMUSG00000041886	ENSMUST00000048880	protein_coding
ENSMUSG00000066113	ENSMUST00000048885	protein_coding
ENSMUSG00000039431	ENSMUST00000048890	nonsense_mediated_decay
ENSMUSG00000039662	ENSMUST00000048892	protein_coding
ENSMUSG00000041399	ENSMUST00000048893	protein_coding
ENSMUSG00000042423	ENSMUST00000048896	protein_coding
ENSMUSG00000039431	ENSMUST00000048898	protein_coding
ENSMUSG00000034880	ENSMUST00000048914	protein_coding
ENSMUSG00000038374	ENSMUST00000048915	protein_coding
ENSMUSG00000042360	ENSMUST00000048921	lncRNA
ENSMUSG00000037239	ENSMUST00000048923	protein_coding
ENSMUSG00000035033	ENSMUST00000048934	protein_coding
ENSMUSG00000042372	ENSMUST00000048935	protein_coding
ENSMUSG00000042487	ENSMUST00000048937	protein_coding
ENSMUSG00000038599	ENSMUST00000048941	protein_coding
ENSMUSG00000053719	ENSMUST00000048945	protein_coding
ENSMUSG00000037960	ENSMUST00000048946	protein_coding
ENSMUSG00000035031	ENSMUST00000048947	protein_coding
ENSMUSG00000026463	ENSMUST00000048953	protein_coding
ENSMUSG00000034573	ENSMUST00000048957	protein_coding
ENSMUSG00000067225	ENSMUST00000048959	protein_coding
ENSMUSG00000034311	ENSMUST00000048962	protein_coding
ENSMUSG00000039205	ENSMUST00000048964	protein_coding
ENSMUSG00000025450	ENSMUST00000048965	lncRNA
ENSMUSG00000041852	ENSMUST00000048966	protein_coding
ENSMUSG00000037852	ENSMUST00000048967	protein_coding
ENSMUSG00000033910	ENSMUST00000048976	protein_coding
ENSMUSG00000042942	ENSMUST00000048977	protein_coding
ENSMUSG00000036158	ENSMUST00000048982	protein_coding
ENSMUSG00000039501	ENSMUST00000048988	protein_coding
ENSMUSG00000035834	ENSMUST00000048993	protein_coding
ENSMUSG00000042419	ENSMUST00000048994	protein_coding
ENSMUSG00000039062	ENSMUST00000049004	protein_coding
ENSMUSG00000021796	ENSMUST00000049005	protein_coding
ENSMUSG00000038569	ENSMUST00000049009	protein_coding
ENSMUSG00000042439	ENSMUST00000049016	protein_coding
ENSMUSG00000041037	ENSMUST00000049020	protein_coding
ENSMUSG00000037966	ENSMUST00000049022	protein_coding
ENSMUSG00000040522	ENSMUST00000049023	protein_coding
ENSMUSG00000042268	ENSMUST00000049027	protein_coding
ENSMUSG00000042444	ENSMUST00000049031	protein_coding
ENSMUSG00000038705	ENSMUST00000049032	protein_coding
ENSMUSG00000040489	ENSMUST00000049038	protein_coding
ENSMUSG00000037905	ENSMUST00000049040	protein_coding
ENSMUSG00000040620	ENSMUST00000049048	nonsense_mediated_decay
ENSMUSG00000036890	ENSMUST00000049051	protein_coding
ENSMUSG00000030823	ENSMUST00000049052	protein_coding
ENSMUSG00000029461	ENSMUST00000049053	protein_coding
ENSMUSG00000035840	ENSMUST00000049055	protein_coding
ENSMUSG00000034685	ENSMUST00000049057	protein_coding
ENSMUSG00000036403	ENSMUST00000049060	protein_coding
ENSMUSG00000036894	ENSMUST00000049064	protein_coding
ENSMUSG00000033295	ENSMUST00000049074	protein_coding
ENSMUSG00000058119	ENSMUST00000049079	protein_coding
ENSMUSG00000040928	ENSMUST00000049081	protein_coding
ENSMUSG00000035799	ENSMUST00000049089	protein_coding
ENSMUSG00000042148	ENSMUST00000049091	protein_coding
ENSMUSG00000038393	ENSMUST00000049093	protein_coding
ENSMUSG00000034171	ENSMUST00000049095	protein_coding
ENSMUSG00000042514	ENSMUST00000049105	protein_coding
ENSMUSG00000035429	ENSMUST00000049113	protein_coding
ENSMUSG00000072978	ENSMUST00000049117	processed_pseudogene
ENSMUSG00000036167	ENSMUST00000049122	protein_coding
ENSMUSG00000038527	ENSMUST00000049124	protein_coding
ENSMUSG00000036766	ENSMUST00000049126	protein_coding
ENSMUSG00000052917	ENSMUST00000049128	protein_coding
ENSMUSG00000042750	ENSMUST00000049130	protein_coding
ENSMUSG00000032840	ENSMUST00000049138	protein_coding
ENSMUSG00000033805	ENSMUST00000049146	protein_coding
ENSMUSG00000040249	ENSMUST00000049149	protein_coding
ENSMUSG00000032899	ENSMUST00000049150	protein_coding
ENSMUSG00000033356	ENSMUST00000049151	protein_coding
ENSMUSG00000038301	ENSMUST00000049152	protein_coding
ENSMUSG00000034105	ENSMUST00000049156	protein_coding
ENSMUSG00000032757	ENSMUST00000049166	protein_coding
ENSMUSG00000037791	ENSMUST00000049167	protein_coding
ENSMUSG00000034893	ENSMUST00000049168	protein_coding
ENSMUSG00000042557	ENSMUST00000049169	protein_coding
ENSMUSG00000042248	ENSMUST00000049178	protein_coding
ENSMUSG00000034911	ENSMUST00000049184	protein_coding
ENSMUSG00000033126	ENSMUST00000049185	protein_coding
ENSMUSG00000036151	ENSMUST00000049197	protein_coding
ENSMUSG00000021895	ENSMUST00000049206	protein_coding
ENSMUSG00000039427	ENSMUST00000049207	protein_coding
ENSMUSG00000038403	ENSMUST00000049208	protein_coding
ENSMUSG00000035540	ENSMUST00000049209	protein_coding
ENSMUSG00000027827	ENSMUST00000049230	protein_coding
ENSMUSG00000034761	ENSMUST00000049239	protein_coding
ENSMUSG00000038692	ENSMUST00000049241	protein_coding
ENSMUSG00000037151	ENSMUST00000049242	protein_coding
ENSMUSG00000039763	ENSMUST00000049244	protein_coding
ENSMUSG00000037070	ENSMUST00000049245	protein_coding
ENSMUSG00000034639	ENSMUST00000049246	protein_coding
ENSMUSG00000032688	ENSMUST00000049248	protein_coding
ENSMUSG00000039070	ENSMUST00000049251	protein_coding
ENSMUSG00000037683	ENSMUST00000049255	protein_coding
ENSMUSG00000020677	ENSMUST00000049257	protein_coding
ENSMUSG00000042680	ENSMUST00000049260	protein_coding
ENSMUSG00000037902	ENSMUST00000049262	protein_coding
ENSMUSG00000032212	ENSMUST00000049263	protein_coding
ENSMUSG00000037989	ENSMUST00000049265	protein_coding
ENSMUSG00000037466	ENSMUST00000049271	protein_coding
ENSMUSG00000038700	ENSMUST00000049272	protein_coding
ENSMUSG00000034300	ENSMUST00000049281	protein_coding
ENSMUSG00000034648	ENSMUST00000049285	protein_coding
ENSMUSG00000090171	ENSMUST00000049289	protein_coding
ENSMUSG00000040824	ENSMUST00000049294	protein_coding
ENSMUSG00000024937	ENSMUST00000049295	protein_coding
ENSMUSG00000040046	ENSMUST00000049298	protein_coding
ENSMUSG00000067599	ENSMUST00000049304	protein_coding
ENSMUSG00000028943	ENSMUST00000049305	protein_coding
ENSMUSG00000042644	ENSMUST00000049308	protein_coding
ENSMUSG00000035953	ENSMUST00000049312	protein_coding
ENSMUSG00000042660	ENSMUST00000049323	protein_coding
ENSMUSG00000042817	ENSMUST00000049324	protein_coding
ENSMUSG00000035165	ENSMUST00000049333	protein_coding
ENSMUSG00000037171	ENSMUST00000049339	protein_coding
ENSMUSG00000038644	ENSMUST00000049343	protein_coding
ENSMUSG00000042042	ENSMUST00000049344	protein_coding
ENSMUSG00000038276	ENSMUST00000049346	protein_coding
ENSMUSG00000032586	ENSMUST00000049348	protein_coding
ENSMUSG00000038721	ENSMUST00000049352	protein_coding
ENSMUSG00000037243	ENSMUST00000049353	protein_coding
ENSMUSG00000042688	ENSMUST00000049355	protein_coding
ENSMUSG00000040128	ENSMUST00000049357	protein_coding
ENSMUSG00000042694	ENSMUST00000049369	protein_coding
ENSMUSG00000032735	ENSMUST00000049378	protein_coding
ENSMUSG00000042390	ENSMUST00000049382	protein_coding
ENSMUSG00000035530	ENSMUST00000049385	protein_coding
ENSMUSG00000042705	ENSMUST00000049388	protein_coding
ENSMUSG00000039470	ENSMUST00000049389	protein_coding
ENSMUSG00000037007	ENSMUST00000049393	protein_coding
ENSMUSG00000037101	ENSMUST00000049395	protein_coding
ENSMUSG00000032702	ENSMUST00000049400	protein_coding
ENSMUSG00000064302	ENSMUST00000049404	protein_coding
ENSMUSG00000035960	ENSMUST00000049411	protein_coding
ENSMUSG00000039536	ENSMUST00000049412	protein_coding
ENSMUSG00000035522	ENSMUST00000049420	protein_coding
ENSMUSG00000042729	ENSMUST00000049424	protein_coding
ENSMUSG00000038296	ENSMUST00000049430	protein_coding
ENSMUSG00000079316	ENSMUST00000049435	protein_coding
ENSMUSG00000031506	ENSMUST00000049449	protein_coding
ENSMUSG00000042757	ENSMUST00000049452	protein_coding
ENSMUSG00000039000	ENSMUST00000049453	protein_coding
ENSMUSG00000040841	ENSMUST00000049454	protein_coding
ENSMUSG00000042761	ENSMUST00000049457	protein_coding
ENSMUSG00000034708	ENSMUST00000049460	protein_coding
ENSMUSG00000056228	ENSMUST00000049461	protein_coding
ENSMUSG00000038883	ENSMUST00000049463	protein_coding
ENSMUSG00000036435	ENSMUST00000049469	protein_coding
ENSMUSG00000042305	ENSMUST00000049470	protein_coding
ENSMUSG00000032867	ENSMUST00000049474	protein_coding
ENSMUSG00000036951	ENSMUST00000049476	protein_coding
ENSMUSG00000036053	ENSMUST00000049483	protein_coding
ENSMUSG00000036197	ENSMUST00000049484	protein_coding
ENSMUSG00000021703	ENSMUST00000049488	protein_coding
ENSMUSG00000040586	ENSMUST00000049501	protein_coding
ENSMUSG00000032624	ENSMUST00000049503	protein_coding
ENSMUSG00000044068	ENSMUST00000049506	protein_coding
ENSMUSG00000044254	ENSMUST00000049507	protein_coding
ENSMUSG00000046844	ENSMUST00000049509	protein_coding
ENSMUSG00000044081	ENSMUST00000049518	lncRNA
ENSMUSG00000046879	ENSMUST00000049519	protein_coding
ENSMUSG00000043859	ENSMUST00000049520	processed_pseudogene
ENSMUSG00000020612	ENSMUST00000049527	protein_coding
ENSMUSG00000047878	ENSMUST00000049530	protein_coding
ENSMUSG00000039361	ENSMUST00000049537	protein_coding
ENSMUSG00000044033	ENSMUST00000049544	protein_coding
ENSMUSG00000045318	ENSMUST00000049545	protein_coding
ENSMUSG00000050766	ENSMUST00000049559	protein_coding
ENSMUSG00000003308	ENSMUST00000049567	protein_coding
ENSMUSG00000024781	ENSMUST00000049572	protein_coding
ENSMUSG00000047547	ENSMUST00000049575	protein_coding
ENSMUSG00000048516	ENSMUST00000049577	protein_coding
ENSMUSG00000060862	ENSMUST00000049583	protein_coding
ENSMUSG00000020657	ENSMUST00000049584	protein_coding
ENSMUSG00000043740	ENSMUST00000049614	protein_coding
ENSMUSG00000038860	ENSMUST00000049618	protein_coding
ENSMUSG00000109376	ENSMUST00000049620	protein_coding
ENSMUSG00000048001	ENSMUST00000049621	protein_coding
ENSMUSG00000045126	ENSMUST00000049624	protein_coding
ENSMUSG00000044296	ENSMUST00000049625	protein_coding
ENSMUSG00000050856	ENSMUST00000049628	protein_coding
ENSMUSG00000045438	ENSMUST00000049630	protein_coding
ENSMUSG00000045316	ENSMUST00000049642	protein_coding
ENSMUSG00000046323	ENSMUST00000049644	protein_coding
ENSMUSG00000025893	ENSMUST00000049648	protein_coding
ENSMUSG00000046593	ENSMUST00000049655	protein_coding
ENSMUSG00000024851	ENSMUST00000049658	protein_coding
ENSMUSG00000043029	ENSMUST00000049676	protein_coding
ENSMUSG00000048897	ENSMUST00000049680	protein_coding
ENSMUSG00000032925	ENSMUST00000049681	protein_coding
ENSMUSG00000079179	ENSMUST00000049684	lncRNA
ENSMUSG00000048697	ENSMUST00000049694	protein_coding
ENSMUSG00000050520	ENSMUST00000049697	protein_coding
ENSMUSG00000048310	ENSMUST00000049699	protein_coding
ENSMUSG00000090202	ENSMUST00000049703	protein_coding
ENSMUSG00000055341	ENSMUST00000049705	protein_coding
ENSMUSG00000005339	ENSMUST00000049706	protein_coding
ENSMUSG00000034940	ENSMUST00000049714	protein_coding
ENSMUSG00000094426	ENSMUST00000049719	protein_coding
ENSMUSG00000022938	ENSMUST00000049721	protein_coding
ENSMUSG00000045030	ENSMUST00000049724	protein_coding
ENSMUSG00000046210	ENSMUST00000049729	protein_coding
ENSMUSG00000058351	ENSMUST00000049732	protein_coding
ENSMUSG00000048047	ENSMUST00000049740	protein_coding
ENSMUSG00000093839	ENSMUST00000049743	protein_coding
ENSMUSG00000012429	ENSMUST00000049744	protein_coding
ENSMUSG00000052234	ENSMUST00000049768	protein_coding
ENSMUSG00000051034	ENSMUST00000049778	protein_coding
ENSMUSG00000037426	ENSMUST00000049780	protein_coding
ENSMUSG00000061911	ENSMUST00000049784	protein_coding
ENSMUSG00000043110	ENSMUST00000049787	protein_coding
ENSMUSG00000045404	ENSMUST00000049788	protein_coding
ENSMUSG00000071203	ENSMUST00000049789	protein_coding
ENSMUSG00000014592	ENSMUST00000049790	protein_coding
ENSMUSG00000016346	ENSMUST00000049792	protein_coding
ENSMUSG00000048502	ENSMUST00000049793	protein_coding
ENSMUSG00000048521	ENSMUST00000049810	protein_coding
ENSMUSG00000048799	ENSMUST00000049811	protein_coding
ENSMUSG00000046404	ENSMUST00000049813	protein_coding
ENSMUSG00000046924	ENSMUST00000049819	protein_coding
ENSMUSG00000045699	ENSMUST00000049821	protein_coding
ENSMUSG00000028145	ENSMUST00000049822	protein_coding
ENSMUSG00000042331	ENSMUST00000049836	protein_coding
ENSMUSG00000030084	ENSMUST00000049845	protein_coding
ENSMUSG00000026773	ENSMUST00000049849	protein_coding
ENSMUSG00000070368	ENSMUST00000049852	protein_coding
ENSMUSG00000048810	ENSMUST00000049859	protein_coding
ENSMUSG00000061898	ENSMUST00000049861	protein_coding
ENSMUSG00000046020	ENSMUST00000049863	protein_coding
ENSMUSG00000051212	ENSMUST00000049872	protein_coding
ENSMUSG00000050103	ENSMUST00000049874	protein_coding
ENSMUSG00000047002	ENSMUST00000049877	protein_coding
ENSMUSG00000048439	ENSMUST00000049887	protein_coding
ENSMUSG00000031148	ENSMUST00000049896	protein_coding
ENSMUSG00000070003	ENSMUST00000049908	protein_coding
ENSMUSG00000031173	ENSMUST00000049910	protein_coding
ENSMUSG00000015120	ENSMUST00000049911	protein_coding
ENSMUSG00000002983	ENSMUST00000049912	protein_coding
ENSMUSG00000034154	ENSMUST00000049920	protein_coding
ENSMUSG00000121484	ENSMUST00000049922	lncRNA
ENSMUSG00000048031	ENSMUST00000049926	protein_coding
ENSMUSG00000048406	ENSMUST00000049927	pseudogene
ENSMUSG00000045680	ENSMUST00000049930	protein_coding
ENSMUSG00000051457	ENSMUST00000049931	protein_coding
ENSMUSG00000025958	ENSMUST00000049932	protein_coding
ENSMUSG00000001017	ENSMUST00000049937	protein_coding
ENSMUSG00000049362	ENSMUST00000049940	protein_coding
ENSMUSG00000049281	ENSMUST00000049941	protein_coding
ENSMUSG00000063889	ENSMUST00000049942	protein_coding
ENSMUSG00000024654	ENSMUST00000049948	protein_coding
ENSMUSG00000033707	ENSMUST00000049956	protein_coding
ENSMUSG00000030058	ENSMUST00000049966	protein_coding
ENSMUSG00000047394	ENSMUST00000049968	protein_coding
ENSMUSG00000050711	ENSMUST00000049972	protein_coding
ENSMUSG00000030584	ENSMUST00000049977	protein_coding
ENSMUSG00000044156	ENSMUST00000049985	protein_coding
ENSMUSG00000048899	ENSMUST00000049994	protein_coding
ENSMUSG00000078627	ENSMUST00000049995	protein_coding
ENSMUSG00000050558	ENSMUST00000049997	protein_coding
ENSMUSG00000046550	ENSMUST00000049999	protein_coding
ENSMUSG00000026797	ENSMUST00000050000	protein_coding
ENSMUSG00000044320	ENSMUST00000050003	protein_coding
ENSMUSG00000033107	ENSMUST00000050004	protein_coding
ENSMUSG00000026696	ENSMUST00000050010	protein_coding
ENSMUSG00000079362	ENSMUST00000050011	protein_coding
ENSMUSG00000048534	ENSMUST00000050020	protein_coding
ENSMUSG00000047841	ENSMUST00000050026	protein_coding
ENSMUSG00000037362	ENSMUST00000050027	protein_coding
ENSMUSG00000051367	ENSMUST00000050029	protein_coding
ENSMUSG00000047033	ENSMUST00000050034	protein_coding
ENSMUSG00000051424	ENSMUST00000050038	protein_coding
ENSMUSG00000048173	ENSMUST00000050044	protein_coding
ENSMUSG00000044816	ENSMUST00000050047	protein_coding
ENSMUSG00000044147	ENSMUST00000050063	protein_coding
ENSMUSG00000046861	ENSMUST00000050067	protein_coding
ENSMUSG00000046667	ENSMUST00000050069	protein_coding
ENSMUSG00000028035	ENSMUST00000050073	protein_coding
ENSMUSG00000062190	ENSMUST00000050077	protein_coding
ENSMUSG00000029076	ENSMUST00000050078	protein_coding
